,Rochester Stoke,,
Date,Time,Nitrogen dioxide,Status
09/04/2020,19:00:00,49.31411,V µg/m³
09/04/2020,20:00:00,30.74333,V µg/m³
09/04/2020,21:00:00,25.8373,V µg/m³
09/04/2020,22:00:00,20.42471,V µg/m³
09/04/2020,23:00:00,19.8722,V µg/m³
09/04/2020,00:00:00,35.35301,V µg/m³
10/04/2020,01:00:00,19.14614,V µg/m³
10/04/2020,02:00:00,10.08387,V µg/m³
10/04/2020,03:00:00,21.46609,V µg/m³
10/04/2020,04:00:00,32.4701,V µg/m³
10/04/2020,05:00:00,16.03373,V µg/m³
10/04/2020,06:00:00,12.03111,V µg/m³
10/04/2020,07:00:00,18.21812,V µg/m³
10/04/2020,08:00:00,21.03974,V µg/m³
10/04/2020,09:00:00,18.97216,V µg/m³
10/04/2020,10:00:00,23.41177,V µg/m³
10/04/2020,11:00:00,25.20935,V µg/m³
10/04/2020,12:00:00,22.26916,V µg/m³
10/04/2020,13:00:00,20.62188,V µg/m³
10/04/2020,14:00:00,23.65248,V µg/m³
10/04/2020,15:00:00,29.63848,V µg/m³
10/04/2020,16:00:00,33.67834,V µg/m³
10/04/2020,17:00:00,31.58069,V µg/m³
10/04/2020,18:00:00,28.20604,V µg/m³
10/04/2020,19:00:00,28.77726,V µg/m³
10/04/2020,20:00:00,40.63849,V µg/m³
10/04/2020,21:00:00,35.96804,V µg/m³
10/04/2020,22:00:00,34.19494,V µg/m³
10/04/2020,23:00:00,33.18008,V µg/m³
10/04/2020,00:00:00,44.3955,V µg/m³
11/04/2020,01:00:00,53.83066,V µg/m³
11/04/2020,02:00:00,35.97814,V µg/m³
11/04/2020,03:00:00,27.95492,V µg/m³
11/04/2020,04:00:00,29.7919,V µg/m³
11/04/2020,05:00:00,26.42389,V µg/m³
11/04/2020,06:00:00,19.96269,V µg/m³
11/04/2020,07:00:00,20.38043,V µg/m³
11/04/2020,08:00:00,24.69669,V µg/m³
11/04/2020,09:00:00,18.55576,V µg/m³
11/04/2020,10:00:00,15.35177,V µg/m³
11/04/2020,11:00:00,14.67927,V µg/m³
11/04/2020,12:00:00,17.51737,V µg/m³
11/04/2020,13:00:00,19.34592,V µg/m³
11/04/2020,14:00:00,18.45952,V µg/m³
11/04/2020,15:00:00,24.69707,V µg/m³
11/04/2020,16:00:00,26.40507,V µg/m³
11/04/2020,17:00:00,17.12978,V µg/m³
11/04/2020,18:00:00,22.11049,V µg/m³
11/04/2020,19:00:00,15.68626,V µg/m³
11/04/2020,20:00:00,14.41159,V µg/m³
11/04/2020,21:00:00,14.96936,V µg/m³
11/04/2020,22:00:00,16.80115,V µg/m³
11/04/2020,23:00:00,15.78219,V µg/m³
11/04/2020,00:00:00,15.27336,V µg/m³
12/04/2020,01:00:00,16.75565,V µg/m³
12/04/2020,02:00:00,16.95987,V µg/m³
12/04/2020,03:00:00,16.45161,V µg/m³
12/04/2020,04:00:00,15.83691,V µg/m³
12/04/2020,05:00:00,13.69197,V µg/m³
12/04/2020,06:00:00,12.82406,V µg/m³
12/04/2020,07:00:00,13.85471,V µg/m³
12/04/2020,08:00:00,10.22989,V µg/m³
12/04/2020,09:00:00,8.84939,V µg/m³
12/04/2020,10:00:00,11.20539,V µg/m³
12/04/2020,11:00:00,11.09781,V µg/m³
12/04/2020,12:00:00,6.18708,V µg/m³
12/04/2020,13:00:00,5.42058,V µg/m³
12/04/2020,14:00:00,4.60236,V µg/m³
12/04/2020,15:00:00,3.83655,V µg/m³
12/04/2020,16:00:00,5.82833,V µg/m³
12/04/2020,17:00:00,11.10054,V µg/m³
12/04/2020,18:00:00,16.21686,V µg/m³
12/04/2020,19:00:00,10.73017,V µg/m³
12/04/2020,20:00:00,25.02863,V µg/m³
12/04/2020,21:00:00,28.55886,V µg/m³
12/04/2020,22:00:00,16.44887,V µg/m³
12/04/2020,23:00:00,9.34693,V µg/m³
12/04/2020,00:00:00,5.41648,V µg/m³
13/04/2020,01:00:00,3.49093,V µg/m³
13/04/2020,02:00:00,2.46837,V µg/m³
13/04/2020,03:00:00,2.46741,V µg/m³
13/04/2020,04:00:00,2.3628,V µg/m³
13/04/2020,05:00:00,2.36208,V µg/m³
13/04/2020,06:00:00,2.77331,V µg/m³
13/04/2020,07:00:00,2.67014,V µg/m³
13/04/2020,08:00:00,2.31157,V µg/m³
13/04/2020,09:00:00,2.4169,V µg/m³
13/04/2020,10:00:00,2.41546,V µg/m³
13/04/2020,11:00:00,2.20768,V µg/m³
13/04/2020,12:00:00,2.26323,V µg/m³
13/04/2020,13:00:00,2.05401,V µg/m³
13/04/2020,14:00:00,1.90178,V µg/m³
13/04/2020,15:00:00,1.79717,V µg/m³
13/04/2020,16:00:00,2.51791,V µg/m³
13/04/2020,17:00:00,1.85055,V µg/m³
13/04/2020,18:00:00,2.25963,V µg/m³
13/04/2020,19:00:00,4.36702,V µg/m³
13/04/2020,20:00:00,2.3628,V µg/m³
13/04/2020,21:00:00,2.15574,V µg/m³
13/04/2020,22:00:00,2.15718,V µg/m³
13/04/2020,23:00:00,2.61964,V µg/m³
13/04/2020,00:00:00,2.72065,V µg/m³
14/04/2020,01:00:00,2.13037,V µg/m³
14/04/2020,02:00:00,1.72022,V µg/m³
14/04/2020,03:00:00,2.32033,V µg/m³
14/04/2020,04:00:00,2.57957,V µg/m³
14/04/2020,05:00:00,4.16979,V µg/m³
14/04/2020,06:00:00,2.5773,V µg/m³
14/04/2020,07:00:00,4.22496,V µg/m³
14/04/2020,08:00:00,3.71102,V µg/m³
14/04/2020,09:00:00,nodata,V µg/m³
14/04/2020,10:00:00,2.63853,V µg/m³
14/04/2020,11:00:00,1.96435,V µg/m³
14/04/2020,12:00:00,2.06411,V µg/m³
14/04/2020,13:00:00,1.49726,V µg/m³
14/04/2020,14:00:00,2.26969,V µg/m³
14/04/2020,15:00:00,2.42614,V µg/m³
14/04/2020,16:00:00,3.04364,V µg/m³
14/04/2020,17:00:00,2.11551,V µg/m³
14/04/2020,18:00:00,1.65068,V µg/m³
14/04/2020,19:00:00,3.34823,V µg/m³
14/04/2020,20:00:00,8.34109,V µg/m³
14/04/2020,21:00:00,8.38115,V µg/m³
14/04/2020,22:00:00,9.41358,V µg/m³
14/04/2020,23:00:00,9.31004,V µg/m³
14/04/2020,00:00:00,7.76592,V µg/m³
15/04/2020,01:00:00,8.06957,V µg/m³
15/04/2020,02:00:00,9.18214,V µg/m³
15/04/2020,03:00:00,11.64363,V µg/m³
15/04/2020,04:00:00,9.8914,V µg/m³
15/04/2020,05:00:00,12.16151,V µg/m³
15/04/2020,06:00:00,11.7534,V µg/m³
15/04/2020,07:00:00,13.13391,V µg/m³
15/04/2020,08:00:00,13.67181,V µg/m³
15/04/2020,09:00:00,15.55838,V µg/m³
15/04/2020,10:00:00,10.61078,V µg/m³
15/04/2020,11:00:00,11.39533,V µg/m³
15/04/2020,12:00:00,17.25363,V µg/m³
15/04/2020,13:00:00,16.12631,V µg/m³
15/04/2020,14:00:00,7.6322,V µg/m³
15/04/2020,15:00:00,13.61193,V µg/m³
15/04/2020,16:00:00,9.08427,V µg/m³
15/04/2020,17:00:00,13.64724,V µg/m³
15/04/2020,18:00:00,12.02371,V µg/m³
15/04/2020,19:00:00,12.21139,V µg/m³
15/04/2020,20:00:00,15.31593,V µg/m³
15/04/2020,21:00:00,17.64957,V µg/m³
15/04/2020,22:00:00,20.74865,V µg/m³
15/04/2020,23:00:00,9.16127,V µg/m³
15/04/2020,00:00:00,12.77732,V µg/m³
16/04/2020,01:00:00,14.01922,V µg/m³
16/04/2020,02:00:00,14.30506,V µg/m³
16/04/2020,03:00:00,16.194,V µg/m³
16/04/2020,04:00:00,14.73484,V µg/m³
16/04/2020,05:00:00,16.77024,V µg/m³
16/04/2020,06:00:00,14.39532,V µg/m³
16/04/2020,07:00:00,14.75732,V µg/m³
16/04/2020,08:00:00,23.26215,V µg/m³
16/04/2020,09:00:00,25.22029,V µg/m³
16/04/2020,10:00:00,25.34344,V µg/m³
16/04/2020,11:00:00,24.12392,V µg/m³
16/04/2020,12:00:00,24.25864,V µg/m³
16/04/2020,13:00:00,28.9767,V µg/m³
16/04/2020,14:00:00,27.71901,V µg/m³
16/04/2020,15:00:00,30.10139,V µg/m³
16/04/2020,16:00:00,34.59457,V µg/m³
16/04/2020,17:00:00,38.06679,V µg/m³
16/04/2020,18:00:00,28.87867,V µg/m³
16/04/2020,19:00:00,33.68478,V µg/m³
16/04/2020,20:00:00,22.01468,V µg/m³
16/04/2020,21:00:00,15.66762,V µg/m³
16/04/2020,22:00:00,8.12353,V µg/m³
16/04/2020,23:00:00,9.68456,V µg/m³
16/04/2020,00:00:00,6.46063,V µg/m³
17/04/2020,01:00:00,5.59338,V µg/m³
17/04/2020,02:00:00,7.89786,V µg/m³
17/04/2020,03:00:00,9.22444,V µg/m³
17/04/2020,04:00:00,6.86603,V µg/m³
17/04/2020,05:00:00,8.27328,V µg/m³
17/04/2020,06:00:00,7.18106,V µg/m³
17/04/2020,07:00:00,8.92526,V µg/m³
17/04/2020,08:00:00,6.89527,V µg/m³
17/04/2020,09:00:00,7.22003,V µg/m³
17/04/2020,10:00:00,6.01224,V µg/m³
17/04/2020,11:00:00,4.4286,V µg/m³
17/04/2020,12:00:00,6.27375,V µg/m³
17/04/2020,13:00:00,5.30919,V µg/m³
17/04/2020,14:00:00,4.3106,V µg/m³
17/04/2020,15:00:00,3.41296,V µg/m³
17/04/2020,16:00:00,4.35802,V µg/m³
17/04/2020,17:00:00,3.41417,V µg/m³
17/04/2020,18:00:00,3.67568,V µg/m³
17/04/2020,19:00:00,3.5662,V µg/m³
17/04/2020,20:00:00,3.25849,V µg/m³
17/04/2020,21:00:00,2.98602,V µg/m³
17/04/2020,22:00:00,5.86866,V µg/m³
17/04/2020,23:00:00,3.04198,V µg/m³
17/04/2020,00:00:00,2.78047,V µg/m³
18/04/2020,01:00:00,3.44953,V µg/m³
18/04/2020,02:00:00,4.22469,V µg/m³
18/04/2020,03:00:00,4.64003,V µg/m³
18/04/2020,04:00:00,6.48387,V µg/m³
18/04/2020,05:00:00,6.16963,V µg/m³
18/04/2020,06:00:00,3.53674,V µg/m³
18/04/2020,07:00:00,4.69538,V µg/m³
18/04/2020,08:00:00,4.48908,V µg/m³
18/04/2020,09:00:00,4.39348,V µg/m³
18/04/2020,10:00:00,5.29733,V µg/m³
18/04/2020,11:00:00,5.78722,V µg/m³
18/04/2020,12:00:00,5.88969,V µg/m³
18/04/2020,13:00:00,6.56941,V µg/m³
18/04/2020,14:00:00,8.75631,V µg/m³
18/04/2020,15:00:00,11.09828,V µg/m³
18/04/2020,16:00:00,9.4708,V µg/m³
18/04/2020,17:00:00,7.07211,V µg/m³
18/04/2020,18:00:00,6.06717,V µg/m³
18/04/2020,19:00:00,9.48498,V µg/m³
18/04/2020,20:00:00,5.06497,V µg/m³
18/04/2020,21:00:00,6.96004,V µg/m³
18/04/2020,22:00:00,8.32635,V µg/m³
18/04/2020,23:00:00,19.80338,V µg/m³
18/04/2020,00:00:00,18.28476,V µg/m³
19/04/2020,01:00:00,7.29002,V µg/m³
19/04/2020,02:00:00,8.49327,V µg/m³
19/04/2020,03:00:00,7.80143,V µg/m³
19/04/2020,04:00:00,6.42438,V µg/m³
19/04/2020,05:00:00,5.46599,V µg/m³
19/04/2020,06:00:00,8.22925,V µg/m³
19/04/2020,07:00:00,6.06626,V µg/m³
19/04/2020,08:00:00,5.17603,V µg/m³
19/04/2020,09:00:00,4.5895,V µg/m³
19/04/2020,10:00:00,4.32497,V µg/m³
19/04/2020,11:00:00,4.38093,V µg/m³
19/04/2020,12:00:00,3.74912,V µg/m³
19/04/2020,13:00:00,4.43689,V µg/m³
19/04/2020,14:00:00,4.40077,V µg/m³
19/04/2020,15:00:00,4.21916,V µg/m³
19/04/2020,16:00:00,5.17145,V µg/m³
19/04/2020,17:00:00,3.72928,V µg/m³
19/04/2020,18:00:00,3.40575,V µg/m³
19/04/2020,19:00:00,4.78128,V µg/m³
19/04/2020,20:00:00,4.7706,V µg/m³
19/04/2020,21:00:00,3.77303,V µg/m³
19/04/2020,22:00:00,7.63967,V µg/m³
19/04/2020,23:00:00,4.35193,V µg/m³
19/04/2020,00:00:00,3.71555,V µg/m³
20/04/2020,01:00:00,4.13258,V µg/m³
20/04/2020,02:00:00,6.05027,V µg/m³
20/04/2020,03:00:00,8.27058,V µg/m³
20/04/2020,04:00:00,8.15241,V µg/m³
20/04/2020,05:00:00,6.6643,V µg/m³
20/04/2020,06:00:00,7.10172,V µg/m³
20/04/2020,07:00:00,9.15886,V µg/m³
20/04/2020,08:00:00,7.70603,V µg/m³
20/04/2020,09:00:00,7.17228,V µg/m³
20/04/2020,10:00:00,5.18515,V µg/m³
20/04/2020,11:00:00,8.57302,V µg/m³
20/04/2020,12:00:00,13.19922,V µg/m³
20/04/2020,13:00:00,8.58254,V µg/m³
20/04/2020,14:00:00,7.1622,V µg/m³
20/04/2020,15:00:00,5.64721,V µg/m³
20/04/2020,16:00:00,4.39993,V µg/m³
20/04/2020,17:00:00,6.3753,V µg/m³
20/04/2020,18:00:00,4.80374,V µg/m³
20/04/2020,19:00:00,10.77803,V µg/m³
20/04/2020,20:00:00,14.35465,V µg/m³
20/04/2020,21:00:00,10.92925,V µg/m³
20/04/2020,22:00:00,8.6912,V µg/m³
20/04/2020,23:00:00,9.53411,V µg/m³
20/04/2020,00:00:00,12.04995,V µg/m³
21/04/2020,01:00:00,12.50007,V µg/m³
21/04/2020,02:00:00,8.09135,V µg/m³
21/04/2020,03:00:00,11.043,V µg/m³
21/04/2020,04:00:00,9.80312,V µg/m³
21/04/2020,05:00:00,11.10018,V µg/m³
21/04/2020,06:00:00,12.51708,V µg/m³
21/04/2020,07:00:00,9.97618,V µg/m³
21/04/2020,08:00:00,11.3891,V µg/m³
21/04/2020,09:00:00,14.29294,V µg/m³
21/04/2020,10:00:00,8.68248,V µg/m³
21/04/2020,11:00:00,8.2489,V µg/m³
21/04/2020,12:00:00,6.78032,V µg/m³
21/04/2020,13:00:00,6.60695,V µg/m³
21/04/2020,14:00:00,5.78598,V µg/m³
21/04/2020,15:00:00,5.62178,V µg/m³
21/04/2020,16:00:00,6.20488,V µg/m³
21/04/2020,17:00:00,5.01117,V µg/m³
21/04/2020,18:00:00,4.36173,V µg/m³
21/04/2020,19:00:00,7.77713,V µg/m³
21/04/2020,20:00:00,9.92115,V µg/m³
21/04/2020,21:00:00,10.02633,V µg/m³
21/04/2020,22:00:00,9.00049,V µg/m³
21/04/2020,23:00:00,7.18853,V µg/m³
21/04/2020,00:00:00,7.88414,V µg/m³
22/04/2020,01:00:00,12.31659,V µg/m³
22/04/2020,02:00:00,6.9143,V µg/m³
22/04/2020,03:00:00,9.50252,V µg/m³
22/04/2020,04:00:00,11.53341,V µg/m³
22/04/2020,05:00:00,11.86423,V µg/m³
22/04/2020,06:00:00,16.15505,V µg/m³
22/04/2020,07:00:00,14.55054,V µg/m³
22/04/2020,08:00:00,12.21269,V µg/m³
22/04/2020,09:00:00,11.53303,V µg/m³
22/04/2020,10:00:00,13.16525,V µg/m³
22/04/2020,11:00:00,12.77466,V µg/m³
22/04/2020,12:00:00,13.91264,V µg/m³
22/04/2020,13:00:00,14.05817,V µg/m³
22/04/2020,14:00:00,12.47578,V µg/m³
22/04/2020,15:00:00,10.54866,V µg/m³
22/04/2020,16:00:00,6.66049,V µg/m³
22/04/2020,17:00:00,6.44524,V µg/m³
22/04/2020,18:00:00,6.37751,V µg/m³
22/04/2020,19:00:00,6.21211,V µg/m³
22/04/2020,20:00:00,8.89668,V µg/m³
22/04/2020,21:00:00,14.77201,V µg/m³
22/04/2020,22:00:00,11.32016,V µg/m³
22/04/2020,23:00:00,10.62062,V µg/m³
22/04/2020,00:00:00,8.08554,V µg/m³
23/04/2020,01:00:00,8.24515,V µg/m³
23/04/2020,02:00:00,6.45281,V µg/m³
23/04/2020,03:00:00,7.12092,V µg/m³
23/04/2020,04:00:00,8.57125,V µg/m³
23/04/2020,05:00:00,7.96744,V µg/m³
23/04/2020,06:00:00,9.08397,V µg/m³
23/04/2020,07:00:00,14.2777,V µg/m³
23/04/2020,08:00:00,16.30447,V µg/m³
23/04/2020,09:00:00,16.88202,V µg/m³
23/04/2020,10:00:00,15.57101,V µg/m³
23/04/2020,11:00:00,20.34683,V µg/m³
23/04/2020,12:00:00,16.50648,V µg/m³
23/04/2020,13:00:00,17.41354,V µg/m³
23/04/2020,14:00:00,19.28552,V µg/m³
23/04/2020,15:00:00,17.04602,V µg/m³
23/04/2020,16:00:00,18.10471,V µg/m³
23/04/2020,17:00:00,24.35125,V µg/m³
23/04/2020,18:00:00,19.36057,V µg/m³
23/04/2020,19:00:00,23.10348,V µg/m³
23/04/2020,20:00:00,24.32665,V µg/m³
23/04/2020,21:00:00,19.01931,V µg/m³
23/04/2020,22:00:00,13.06476,V µg/m³
23/04/2020,23:00:00,12.68597,V µg/m³
23/04/2020,00:00:00,11.77676,V µg/m³
24/04/2020,01:00:00,8.21687,V µg/m³
24/04/2020,02:00:00,8.66444,V µg/m³
24/04/2020,03:00:00,9.82452,V µg/m³
